,hit_id,sample_id,subject_id,ref_id
3251,UMHL01.43.1_1/10-174,SAMEA4836100,SAMEA4836100,NA
3252,UMHL01.18578.1_1/1-117,SAMEA4836100,SAMEA4836100,NA
3253,UMHL01.29304.1_2/2-136,SAMEA4836100,SAMEA4836100,NA
3254,UMHL01.31948.1_2/11-109,SAMEA4836100,SAMEA4836100,NA
3255,OPWU01.9928.1_1/64-437,SAMEA2041932,NA,S364
3256,OPWU01.9928.1_2/11-231,SAMEA2041932,NA,S70
3257,ORKZ01.7491.1_1/2-168,SAMN04329860,NA,S1493
3258,ORKZ01.1616.1_4/7-89,SAMN04329860,NA,NA
3259,JACMSE01.2.1_222/51-395,SAMN15805345,NA,S1534
3260,JACMSE01.2.1_223/3-237,SAMN15805345,NA,S239
3261,CAJJMX01.27.1_3/63-437,SAMEA7846933,NA,S606
3262,CAJJMX01.27.1_4/11-266,SAMEA7846933,NA,S1402
3263,ULRT01.19057.1_1/63-315,SAMEA4835690,SAMEA4835690,NA
3264,ULRT01.21750.1_2/1-126,SAMEA4835690,SAMEA4835690,NA
3265,UEPS01.199.1_39/64-437,SAMN06115422,SAMN06115422,S9
3266,UEPS01.199.1_38/11-266,SAMN06115422,SAMN06115422,S63
3267,UEPS01.45709.1_1/1-85,SAMN06115422,SAMN06115422,NA
3268,OWEY01.522.1_5/64-437,SAMEA3708509,SAMEA3708509,S9
3269,OWEY01.522.1_6/11-266,SAMEA3708509,SAMEA3708509,S63
3270,ULXX01.58981.1_4/1-203,SAMEA4835848,SAMEA4835848,NA
3271,ULXX01.55978.1_1/11-184,SAMEA4835848,SAMEA4835848,NA
3272,ULXX01.55978.1_2/2-136,SAMEA4835848,SAMEA4835848,NA
3273,ULXX01.57433.1_1/2-136,SAMEA4835848,SAMEA4835848,NA
3274,ULXX01.27846.1_1/63-142,SAMEA4835848,SAMEA4835848,NA
3275,OVFT01.31486.1_1/1-199,SAMN06016379,SAMN06016379,NA
3276,OVFT01.28708.1_1/11-176,SAMN06016379,SAMN06016379,NA
3277,UEPB01.3610.1_4/65-438,SAMN06115513,SAMN06115513,S1209
3278,UEPB01.3610.1_3/11-266,SAMN06115513,SAMN06115513,S249
3279,USZD01.10492.1_1/63-436,SAMN06112078,SAMN06112078,S1210
3280,OYQK01.1450.1_4/7-240,SAMN06165636,50176181,S353
3281,OYQK01.6513.1_1/55-295,SAMN06165636,50176181,NA
3282,OYQK01.1450.1_5/1-101,SAMN06165636,50176181,NA
3283,OPDJ01.30110.1_1/64-152,SAMEA2042624,NA,S1179
3284,OPDJ01.65360.1_2/4-98,SAMEA2042624,NA,S962
3285,UMBT01.102272.1_2/11-199,SAMEA4835945,SAMEA4835945,NA
3286,UMBT01.102272.1_1/18-182,SAMEA4835945,SAMEA4835945,NA
3287,UMBT01.100006.1_1/63-192,SAMEA4835945,SAMEA4835945,NA
3288,UMBT01.65379.1_1/63-150,SAMEA4835945,SAMEA4835945,NA
3289,UMBT01.21318.1_1/1-81,SAMEA4835945,SAMEA4835945,NA
3290,OPJI01.5107.1_3/1-133,SAMEA2042192,NA,S1547
3291,UZUO01.243.1_10/64-437,SAMN00792076,SAMN00792076,S9
3292,UZUO01.243.1_11/1-253,SAMN00792076,SAMN00792076,S63
3293,OUQD01.19870.1_1/1-159,SAMN05194733,NA,NA
3294,OUQD01.66139.1_1/1-185,SAMN05194733,NA,NA
3295,OUQD01.16656.1_1/20-282,SAMN05194733,NA,S1548
3296,ORSB01.21858.1_2/63-436,SAMEA2338661,NA,S189
3297,ORSB01.15319.1_3/11-266,SAMEA2338661,NA,S468
3298,ORSB01.21858.1_1/11-160,SAMEA2338661,NA,S71
3299,ORSB01.68070.1_1/1-105,SAMEA2338661,NA,NA
3300,ORSB01.15319.1_4/1-90,SAMEA2338661,NA,NA
3301,OVGE01.16886.1_2/1-311,SAMN06016403,SAMN06016403,S780
3302,OVGE01.16886.1_1/5-240,SAMN06016403,SAMN06016403,S426
3303,OYYB01.32674.1_1/1-186,SAMN06164994,30756617,NA
3304,ULTL01.52873.1_2/1-210,SAMEA4835732,SAMEA4835732,NA
3305,ULTL01.2954.1_3/1-125,SAMEA4835732,SAMEA4835732,NA
3306,ULTL01.52873.1_1/11-117,SAMEA4835732,SAMEA4835732,NA
3307,ULTL01.72320.1_1/64-137,SAMEA4835732,SAMEA4835732,NA
3308,USXZ01.8618.1_5/63-436,SAMN06111976,SAMN06111976,S390
3309,USXZ01.1908.1_12/64-437,SAMN06111976,SAMN06111976,S9
3310,USXZ01.1908.1_13/11-266,SAMN06111976,SAMN06111976,S63
3311,USXZ01.8618.1_4/11-266,SAMN06111976,SAMN06111976,S839
3312,USXZ01.29157.1_2/6-240,SAMN06111976,SAMN06111976,S1224
3313,USXZ01.84312.1_1/46-212,SAMN06111976,SAMN06111976,NA
3314,USXZ01.29157.1_3/3-150,SAMN06111976,SAMN06111976,NA
3315,OVHO01.5216.1_2/11-128,SAMN02676186,NA,S1549
3316,UXSF01.2322.1_7/64-437,SAMEA2153251,SAMEA2153251,S9
3317,UXSF01.2322.1_6/11-266,SAMEA2153251,SAMEA2153251,S63
3318,UYCZ01.8487.1_4/63-436,SAMEA1965149,SAMEA1965149,S550
3319,UYCZ01.26617.1_2/52-399,SAMEA1965149,SAMEA1965149,S423
3320,UYCZ01.8487.1_5/11-266,SAMEA1965149,SAMEA1965149,S249
3321,UYCZ01.26617.1_1/6-240,SAMEA1965149,SAMEA1965149,S424
3322,OQQF01.67751.1_1/1-188,SAMN02712160,NA,NA
3323,OQNI01.4416.1_3/64-437,SAMD00036386,SAMD00036386,S9
3324,OQNI01.4416.1_4/11-266,SAMD00036386,SAMD00036386,S469
3325,OWPR01.98482.1_1/1-201,SAMEA4378249,SAMEA4378249,NA
3326,UYFL01.90922.1_2/1-145,SAMEA2152373,SAMEA2152373,NA
3327,ORKS01.554.1_5/50-397,SAMN04329868,NA,S365
3328,ORKS01.554.1_4/7-240,SAMN04329868,NA,S623
3329,UZHJ01.8185.1_4/63-436,SAMN00791943,SAMN00791943,S318
3330,UZHJ01.8185.1_3/11-266,SAMN00791943,SAMN00791943,S251
3331,UZQT01.49604.1_1/1-173,SAMN00791997,SAMN00791997,S1115
3332,OWGX01.31550.1_1/1-357,SAMEA3708559,SAMEA3708559,S186
3333,OWGX01.25972.1_1/11-169,SAMEA3708559,SAMEA3708559,S941
3334,UAAL01.21607.1_1/39-304,SAMN06165099,50241352,S1550
3335,UPEO01.2367.1_6/64-437,SAMEA2737707,NA,S9
3336,UPEO01.2367.1_5/11-266,SAMEA2737707,NA,S63
3337,OQQB01.70720.1_1/1-199,SAMN02712189,NA,NA
3338,UZIA01.12139.1_1/64-259,SAMN00791937,SAMN00791937,NA
3339,UAMW01.10806.1_1/10-383,SAMN06164621,14093668,S9
3340,OWGW01.11673.1_1/64-396,SAMEA3708702,SAMEA3708702,S190
3341,OWGW01.6173.1_2/1-253,SAMEA3708702,SAMEA3708702,S470
3342,OWGW01.6173.1_1/1-158,SAMEA3708702,SAMEA3708702,NA
3343,OYZZ01.8516.1_2/15-363,SAMN06165036,40262354,S391
3344,OYZZ01.8516.1_1/11-266,SAMN06165036,40262354,S726
3345,UEPG01.13394.1_1/64-430,SAMN06115491,SAMN06115491,NA
3346,UEPG01.23007.1_1/8-272,SAMN06115491,SAMN06115491,S94
3347,UERZ01.297.1_12/64-437,SAMN06115470,SAMN06115470,S9
3348,UERZ01.297.1_13/11-266,SAMN06115470,SAMN06115470,S63
3349,UZKC01.5489.1_2/65-438,SAMN00715212,SAMN00715212,S191
3350,UZKC01.5489.1_3/11-266,SAMN00715212,SAMN00715212,S1537
3351,OVLL01.15821.1_1/37-410,SAMN06016356,SAMN06016356,S906
3352,OVLL01.16093.1_1/1-253,SAMN06016356,SAMN06016356,S752
3353,UZMC01.24336.1_1/1-237,SAMN00715151,SAMN00715151,S1189
3354,OYSC01.532.1_3/62-435,SAMN06165450,14390583,S447
3355,OYSC01.532.1_2/11-266,SAMN06165450,14390583,S419
3356,OQLI01.14685.1_1/3-365,SAMD00036430,NA,S13
3357,OQLI01.14685.1_2/11-197,SAMD00036430,NA,S95
3358,OYLI01.2123.1_2/1-261,SAMN06165465,16020939,NA
3359,OXYJ01.30658.1_1/29-183,SAMN06164622,14143026,NA
3360,OXYJ01.14281.1_1/11-180,SAMN06164622,14143026,NA
3361,OXYJ01.14281.1_2/2-102,SAMN06164622,14143026,NA
3362,ULUX01.13538.1_3/63-436,SAMEA4835773,SAMEA4835773,S903
3363,ULUX01.5404.1_2/11-266,SAMEA4835773,SAMEA4835773,S1403
3364,ULUX01.59270.1_2/63-221,SAMEA4835773,SAMEA4835773,NA
3365,ULUX01.5404.1_1/1-203,SAMEA4835773,SAMEA4835773,S573
3366,ULUX01.55533.1_1/2-99,SAMEA4835773,SAMEA4835773,NA
3367,ULUX01.13538.1_4/11-127,SAMEA4835773,SAMEA4835773,NA
3368,OYTC01.771.1_1/63-436,SAMN06165600,30826086,S129
3369,OYTC01.1121.1_1/1-365,SAMN06165600,30826086,NA
3370,OYTC01.1121.1_2/11-266,SAMN06165600,30826086,S63
3371,OYTC01.771.1_2/11-266,SAMN06165600,30826086,S846
3372,OYTC01.3747.1_2/1-287,SAMN06165600,30826086,S374
3373,OYTC01.9001.1_1/2-118,SAMN06165600,30826086,NA
3374,OYTC01.3747.1_1/5-113,SAMN06165600,30826086,S1252
3375,JAJCNT01.4.1_54/51-395,SAMN22167407,NA,S137
3376,JAJCNT01.4.1_53/3-237,SAMN22167407,NA,S138
3377,OYPG01.174.1_2/64-437,SAMN06165516,18706034,S9
3378,OYPG01.174.1_1/11-266,SAMN06165516,18706034,S63
3379,OYPG01.1522.1_1/65-306,SAMN06165516,18706034,NA
3380,CAAEKN01.551.1_1/63-436,SAMEA5279738,NA,S351
3381,CAAEKN01.551.1_2/11-266,SAMEA5279738,NA,S352
3382,OWDR01.72590.1_1/1-268,SAMEA3708574,SAMEA3708574,NA
3383,OWDR01.67007.1_1/1-214,SAMEA3708574,SAMEA3708574,NA
3384,OWDR01.50752.1_1/64-159,SAMEA3708574,SAMEA3708574,NA
3385,ULRO01.1297.1_3/11-266,SAMEA4835682,SAMEA4835682,S251
3386,ULRO01.79661.1_1/1-122,SAMEA4835682,SAMEA4835682,NA
3387,ULRO01.21042.1_2/63-142,SAMEA4835682,SAMEA4835682,S1557
3388,ULRO01.83041.1_1/1-98,SAMEA4835682,SAMEA4835682,NA
3389,UXSB01.7442.1_2/64-437,SAMEA2148755,SAMEA2148755,S9
3390,UXSB01.7442.1_3/11-266,SAMEA2148755,SAMEA2148755,S63
3391,UXTT01.10357.1_1/1-362,SAMEA1969417,SAMEA1969417,S313
3392,UXTT01.7355.1_1/1-253,SAMEA1969417,SAMEA1969417,S851
3393,UXTT01.11468.1_1/1-227,SAMEA1969417,SAMEA1969417,S304
3394,UXTT01.3311.1_1/117-270,SAMEA1969417,SAMEA1969417,NA
3395,UPFI01.69724.1_1/6-170,SAMEA2737689,NA,NA
3396,ULNQ01.42438.1_1/1-215,SAMEA4835580,SAMEA4835580,NA
3397,OYOB01.4868.1_1/64-361,SAMN06165557,19745900,NA
3398,OYOB01.7110.1_2/11-219,SAMN06165557,19745900,NA
3399,OYOB01.10075.1_1/50-180,SAMN06165557,19745900,NA
3400,OQUP01.111539.1_2/6-200,SAMN06018973,NA,S424
3401,ORTC01.19787.1_1/63-121,SAMEA2338794,NA,NA
3402,OYOX01.493.1_2/1-253,SAMN06165521,18754574,S236
3403,OYOX01.1033.1_1/65-291,SAMN06165521,18754574,S401
3404,OYOX01.493.1_3/2-138,SAMN06165521,18754574,NA
3405,UMCL01.31888.1_1/64-144,SAMEA4835967,SAMEA4835967,NA
3406,ORVX01.20491.1_2/64-437,SAMEA2338827,NA,S9
3407,ORVX01.1729.1_8/62-435,SAMEA2338827,NA,S447
3408,ORVX01.1729.1_9/11-266,SAMEA2338827,NA,S419
3409,ORVX01.44943.1_1/1-224,SAMEA2338827,NA,NA
3410,OYMN01.130.1_3/65-438,SAMN06165439,14040721,S672
3411,OYMN01.130.1_2/11-266,SAMN06165439,14040721,S261
3412,OYST01.254.1_2/1-293,SAMN06165522,18754574,NA
3413,OYST01.254.1_1/11-207,SAMN06165522,18754574,S38
3414,OYST01.2137.1_1/64-142,SAMN06165522,18754574,NA
3415,OQSR01.382.1_33/62-435,SAMN05214691,SAMN05214691,S656
3416,OQSR01.32027.1_2/3-367,SAMN05214691,SAMN05214691,S1559
3417,OQSR01.382.1_34/11-266,SAMN05214691,SAMN05214691,S363
3418,OVSW01.29930.1_1/1-293,SAMN06016367,SAMN06016367,S413
3419,OVSW01.48254.1_1/6-145,SAMN06016367,SAMN06016367,NA
3420,UEQB01.395.1_16/64-437,SAMN06115405,SAMN06115405,S9
3421,UEQB01.395.1_17/11-266,SAMN06115405,SAMN06115405,S63
3422,UEQB01.63348.1_1/1-213,SAMN06115405,SAMN06115405,S1560
3423,ORTU01.3848.1_6/64-437,SAMEA2338847,NA,S9
3424,ORTU01.3848.1_7/11-266,SAMEA2338847,NA,S63
3425,ORWA01.20038.1_2/1-211,SAMEA2338792,NA,S444
3426,ORWA01.20038.1_1/11-126,SAMEA2338792,NA,S1561
3427,ORBR01.108.1_65/63-436,SAMN04158619,NA,S525
3428,ORBR01.108.1_61/63-436,SAMN04158619,NA,S525
3429,JAGZFK01.3.1_76/64-437,SAMN17800787,NA,S9
3430,JAGZFK01.3.1_75/11-266,SAMN17800787,NA,S63
3431,CAAEVQ01.7.1_5/53-397,SAMEA5278294,NA,S780
3432,CAAEVQ01.7.1_6/5-240,SAMEA5278294,NA,S1308
3433,OZDD01.18100.1_1/10-125,SAMN06165083,40930194,NA
3434,OZDD01.43016.1_1/62-157,SAMN06165083,40930194,S1562
3435,UZVK01.12046.1_2/63-436,SAMN00792055,SAMN00792055,S548
3436,UZVK01.12046.1_1/11-260,SAMN00792055,SAMN00792055,S274
3437,UZVK01.50956.1_1/11-149,SAMN00792055,SAMN00792055,NA
3438,OWUB01.4969.1_2/65-438,SAMN05827069,P003173,S397
3439,OWUB01.4969.1_1/11-266,SAMN05827069,P003173,S236
3440,OWFR01.32154.1_1/2-214,SAMEA3708616,SAMEA3708616,S1563
3441,OWFR01.31119.1_1/11-194,SAMEA3708616,SAMEA3708616,NA
3442,OWFR01.16746.1_1/64-159,SAMEA3708616,SAMEA3708616,NA
3443,UZUU01.48408.1_2/1-103,SAMN00792117,SAMN00792117,NA
3444,USVC01.8693.1_2/58-405,SAMN06112046,SAMN06112046,S349
3445,USVC01.13581.1_6/1-169,SAMN06112046,SAMN06112046,S1230
3446,OWAI01.8438.1_1/40-290,SAMEA3708490,SAMEA3708490,S1508
3447,OYKX01.542.1_1/6-271,SAMN06165433,13241014,S846
3448,OYKX01.1004.1_1/100-322,SAMN06165433,13241014,S192
3449,OYKX01.2975.1_1/15-184,SAMN06165433,13241014,NA
3450,OYOQ01.3964.1_1/1-117,SAMN06165415,12656695,NA
3451,OVTO01.14537.1_1/9-264,SAMN06016362,SAMN06016362,S63
3452,OVTO01.31889.1_1/1-202,SAMN06016362,SAMN06016362,NA
3453,OVTO01.7375.1_4/64-130,SAMN06016362,SAMN06016362,S1181
3454,ULRK01.62280.1_1/1-237,SAMEA4835680,SAMEA4835680,NA
3455,ULRK01.5794.1_1/1-213,SAMEA4835680,SAMEA4835680,NA
3456,ULRK01.39115.1_1/51-206,SAMEA4835680,SAMEA4835680,NA
3457,ULRK01.1883.1_1/4-159,SAMEA4835680,SAMEA4835680,NA
3458,ULRK01.59100.1_2/11-90,SAMEA4835680,SAMEA4835680,NA
3459,ULRK01.59100.1_1/1-85,SAMEA4835680,SAMEA4835680,NA
3460,OYNZ01.387.1_1/62-435,SAMN06165449,14390583,S447
3461,OYNZ01.387.1_2/11-266,SAMN06165449,14390583,S419
3462,UEQL01.1.1_90/63-436,SAMN06115531,SAMN06115531,S494
3463,UEQL01.1.1_86/63-436,SAMN06115531,SAMN06115531,S494
3464,UEQL01.1.1_85/11-266,SAMN06115531,SAMN06115531,S251
3465,UEQL01.1.1_89/11-266,SAMN06115531,SAMN06115531,S251
3466,OOYY01.37298.1_1/16-276,SAMEA2042981,NA,S1564
3467,UAMZ01.11336.1_1/2-252,SAMN06164612,14040721,S261
3468,UAMZ01.15915.1_1/35-293,SAMN06164612,14040721,S1182
3469,ULQS01.689.1_2/62-283,SAMEA4835662,SAMEA4835662,NA
3470,ULQS01.74192.1_2/11-151,SAMEA4835662,SAMEA4835662,S363
3471,ULQS01.73909.1_1/1-104,SAMEA4835662,SAMEA4835662,NA
3472,ULQS01.74192.1_1/1-139,SAMEA4835662,SAMEA4835662,NA
3473,OYIQ01.2277.1_1/43-416,SAMN06165352,10598702,S9
3474,OYIQ01.8164.1_1/9-190,SAMN06165352,10598702,NA
3475,OYIQ01.6665.1_1/6-153,SAMN06165352,10598702,S424
3476,JAJXFA01.3.1_12/63-435,SAMN23483491,NA,S1551
3477,JAJXFA01.3.1_11/11-266,SAMN23483491,NA,S1565
3478,OYSD01.76.1_2/52-399,SAMN06165386,11715866,S983
3479,OYSD01.76.1_1/7-240,SAMN06165386,11715866,S1139
3480,UXRI01.5444.1_5/63-438,SAMEA2155758,SAMEA2155758,S1552
3481,UXRI01.5444.1_6/11-266,SAMEA2155758,SAMEA2155758,S911
3482,UXRI01.30551.1_3/63-243,SAMEA2155758,SAMEA2155758,NA
3483,OROY01.6073.1_5/64-437,SAMEA2338765,NA,S9
3484,OROY01.6073.1_6/11-266,SAMEA2338765,NA,S63
3485,OYMC01.562.1_5/52-399,SAMN06165358,10650433,S984
3486,OYMC01.562.1_4/7-240,SAMN06165358,10650433,S1138
3487,OYMC01.5092.1_1/41-280,SAMN06165358,10650433,NA
3488,OQCB01.6978.1_3/11-266,SAMD00036229,NA,S63
3489,OQCB01.6978.1_4/1-130,SAMD00036229,NA,NA
3490,OQCB01.2548.1_6/24-275,SAMD00036229,NA,S1566
3491,OQDW01.40692.1_1/64-132,SAMD00036330,NA,NA
3492,UZKU01.20942.1_2/1-216,SAMN00715213,SAMN00715213,NA
3493,UZKU01.13522.1_2/1-77,SAMN00715213,SAMN00715213,S942
3494,UAOZ01.20966.1_1/1-122,SAMN06164854,18817057,NA
3495,UAOZ01.53473.1_2/4-157,SAMN06164854,18817057,S443
3496,OYWO01.18733.1_1/1-319,SAMN06164906,19702233,NA
3497,OYWO01.18733.1_2/11-171,SAMN06164906,19702233,S363
3498,QAMY01.75.1_11/63-436,SAMN08295037,NA,S903
3499,QAMY01.75.1_12/11-266,SAMN08295037,NA,S851
3500,USWW01.23604.1_1/1-363,SAMN06112016,SAMN06112016,NA
3501,USWW01.41.1_56/1-363,SAMN06112016,SAMN06112016,S362
3502,USWW01.23604.1_2/11-266,SAMN06112016,SAMN06112016,S63
3503,USWW01.41.1_55/11-266,SAMN06112016,SAMN06112016,S363
3504,CABRQI01.33.1_6/64-437,SAMEA5851336,NA,S444
3505,CABRQI01.33.1_5/11-266,SAMEA5851336,NA,S1561
3506,UPDY01.1897.1_6/64-437,SAMEA2737721,NA,S9
3507,UPDY01.1897.1_7/11-266,SAMEA2737721,NA,S63
3508,ULQC01.92921.1_1/1-311,SAMEA4835645,SAMEA4835645,S1292
3509,ULQC01.40276.1_5/1-72,SAMEA4835645,SAMEA4835645,NA
3510,ULQC01.92921.1_2/4-94,SAMEA4835645,SAMEA4835645,S651
3511,ULQC01.25133.1_1/27-293,SAMEA4835645,SAMEA4835645,S1054
3512,QWBY01.65342.1_1/64-205,SAMN09866722,NA,NA
3513,OYSI01.1166.1_1/11-266,SAMN06165623,40550164,S992
3514,OYSI01.3862.1_1/1-124,SAMN06165623,40550164,S1570
3515,OYSI01.1166.1_2/1-96,SAMN06165623,40550164,S993
3516,OYPX01.3399.1_1/1-230,SAMN06165561,19919818,S1571
3517,OYPX01.5925.1_1/1-178,SAMN06165561,19919818,S1572
3518,UMGX01.3207.1_2/40-291,SAMEA4836086,SAMEA4836086,S1025
3519,UMGX01.10274.1_1/11-224,SAMEA4836086,SAMEA4836086,S1573
3520,UEQK01.2405.1_2/64-437,SAMN06115485,SAMN06115485,S9
3521,UEQK01.2405.1_1/11-266,SAMN06115485,SAMN06115485,S63
3522,OPZZ01.7111.1_3/51-219,SAMD00036241,NA,NA
3523,OPZZ01.28527.1_1/3-108,SAMD00036241,NA,S1574
3524,JABLYP01.41.1_13/64-437,SAMN14944912,NA,S9
3525,JABLYP01.41.1_14/11-266,SAMN14944912,NA,S63
3526,OVYB01.314.1_10/64-437,SAMEA3708556,SAMEA3708556,S9
3527,OVYB01.314.1_11/11-266,SAMEA3708556,SAMEA3708556,S63
3528,OWBR01.2973.1_5/56-429,SAMEA3708639,SAMEA3708639,S9
3529,OWBR01.2973.1_4/1-253,SAMEA3708639,SAMEA3708639,S17
3530,UMIQ01.7028.1_2/2-114,SAMEA4836129,SAMEA4836129,NA
3531,OWFT01.56281.1_1/2-145,SAMEA3708477,SAMEA3708477,S1575
3532,OWFT01.56281.1_2/6-84,SAMEA3708477,SAMEA3708477,NA
3533,OQUK01.113436.1_1/6-117,SAMN06018971,NA,S424
3534,UEOD01.19444.1_1/60-285,SAMN06115526,SAMN06115526,NA
3535,UEOD01.25847.1_1/1-184,SAMN06115526,SAMN06115526,S1392
3536,UXQN01.28851.1_2/63-436,SAMEA2162036,SAMEA2162036,S321
3537,OWFN01.716.1_15/64-437,SAMEA3708647,SAMEA3708647,S9
3538,OWFN01.716.1_14/11-266,SAMEA3708647,SAMEA3708647,S17
3539,OYFR01.337.1_2/64-437,SAMN06165659,60148502,S9
3540,OYFR01.337.1_1/11-266,SAMN06165659,60148502,S17
3541,OYFR01.6796.1_1/9-178,SAMN06165659,60148502,NA
3542,OWAH01.679.1_22/64-437,SAMEA3708601,SAMEA3708601,S9
3543,OWAH01.679.1_21/11-266,SAMEA3708601,SAMEA3708601,S63
3544,OWAH01.42258.1_1/1-218,SAMEA3708601,SAMEA3708601,S1576
3545,OWAH01.53685.1_1/1-179,SAMEA3708601,SAMEA3708601,S1577
3546,OWAH01.51561.1_1/51-146,SAMEA3708601,SAMEA3708601,NA
3547,OWAH01.34989.1_1/73-133,SAMEA3708601,SAMEA3708601,S1578
3548,UPCO01.781.1_21/64-437,SAMEA2737710,NA,S9
3549,UPCO01.781.1_20/11-266,SAMEA2737710,NA,S63
3550,UMCF01.1558.1_1/62-163,SAMEA4835958,SAMEA4835958,NA
3551,OYLS01.240.1_2/11-266,SAMN06165523,18912764,S251
3552,OYLS01.240.1_3/1-289,SAMN06165523,18912764,S815
3553,OYLS01.2187.1_1/65-172,SAMN06165523,18912764,NA
3554,OYLU01.1158.1_1/64-376,SAMN06165505,18184323,S193
3555,OYMU01.1319.1_2/64-437,SAMN06165579,30293054,S9
3556,OYMU01.1024.1_5/52-399,SAMN06165579,30293054,S1423
3557,OYMU01.1319.1_1/11-266,SAMN06165579,30293054,S63
3558,OYMU01.1024.1_4/7-240,SAMN06165579,30293054,S353
3559,ULPT01.6626.1_1/1-171,SAMEA4835636,SAMEA4835636,NA
3560,ORRI01.41046.1_1/1-180,SAMEA2338623,SAMEA2338623,S989
3561,ORRI01.13236.1_3/1-113,SAMEA2338623,SAMEA2338623,S1579
3562,OVMK01.23643.1_1/4-258,SAMN06016420,SAMN06016420,S72
3563,OVMK01.33488.1_1/37-249,SAMN06016420,SAMN06016420,S1580
3564,UZUS01.1452.1_14/62-435,SAMN00792079,SAMN00792079,S418
3565,UZUS01.2318.1_1/1-355,SAMN00792079,SAMN00792079,NA
3566,UZUS01.2318.1_2/11-266,SAMN00792079,SAMN00792079,S63
3567,UZUS01.1452.1_15/11-266,SAMN00792079,SAMN00792079,S419
3568,OVSX01.14992.1_1/53-400,SAMN06016334,SAMN06016334,S349
3569,OVSX01.14992.1_2/6-220,SAMN06016334,SAMN06016334,NA
3570,OVSX01.54276.1_1/1-208,SAMN06016334,SAMN06016334,NA
3571,OVLV01.2220.1_4/65-438,SAMN06016341,SAMN06016341,S390
3572,OVLV01.5272.1_2/11-266,SAMN06016341,SAMN06016341,S753
3573,OVLV01.5272.1_3/1-293,SAMN06016341,SAMN06016341,S1581
3574,UMEA01.46735.1_2/2-119,SAMEA4836007,SAMEA4836007,NA
3575,OQPY01.9861.1_3/1-111,SAMN02712136,B,NA
3576,UMIP01.67128.1_2/63-436,SAMEA4836117,SAMEA4836117,S903
3577,UMIP01.4942.1_6/64-437,SAMEA4836117,SAMEA4836117,S9
3578,UMIP01.67128.1_3/11-266,SAMEA4836117,SAMEA4836117,S851
3579,UMIP01.4942.1_5/11-266,SAMEA4836117,SAMEA4836117,S63
3580,UMIP01.24371.1_4/11-266,SAMEA4836117,SAMEA4836117,S251
3581,UMIP01.2713.1_2/11-266,SAMEA4836117,SAMEA4836117,S574
3582,UMIP01.2713.1_1/10-174,SAMEA4836117,SAMEA4836117,NA
3583,UMIP01.24371.1_5/2-136,SAMEA4836117,SAMEA4836117,NA
3584,USVT01.9281.1_2/64-437,SAMN06112019,SAMN06112019,S194
3585,USVT01.9281.1_1/11-266,SAMN06112019,SAMN06112019,S63
3586,OYCY01.33916.1_1/3-194,SAMN06164763,17090904,S1027
3587,OVMA01.36195.1_1/11-107,SAMN06016372,SAMN06016372,NA
3588,OVMA01.36195.1_2/1-111,SAMN06016372,SAMN06016372,NA
3589,ORJY01.597.1_5/1-343,SAMN04329851,NA,S365
3590,ORJY01.597.1_4/7-240,SAMN04329851,NA,S623
3591,OVTF01.23111.1_1/64-323,SAMN06016412,SAMN06016412,NA
3592,OVTF01.3900.1_2/2-216,SAMN06016412,SAMN06016412,NA
3593,OVTF01.3900.1_1/2-86,SAMN06016412,SAMN06016412,NA
3594,OYSA01.581.1_2/100-473,SAMN06165528,19061811,S1107
3595,OYSA01.474.1_3/144-517,SAMN06165528,19061811,S129
3596,OYSA01.674.1_2/54-406,SAMN06165528,19061811,S367
3597,OYSA01.1705.1_2/11-266,SAMN06165528,19061811,S992
3598,OYSA01.581.1_1/11-266,SAMN06165528,19061811,S1284
3599,OYSA01.474.1_2/11-266,SAMN06165528,19061811,S846
3600,OYSA01.674.1_3/6-240,SAMN06165528,19061811,S370
3601,OYSA01.1705.1_1/1-83,SAMN06165528,19061811,S1582
3602,OYKN01.179.1_2/62-435,SAMN06165573,20069333,S9
3603,OYKN01.179.1_1/11-266,SAMN06165573,20069333,S63
3604,ORQK01.22490.1_1/1-176,SAMEA2338669,NA,NA
3605,ORQK01.21855.1_2/64-174,SAMEA2338669,NA,S195
3606,OQQH01.30758.1_1/11-266,SAMN02712190,NA,S17
3607,OQQH01.83241.1_1/1-199,SAMN02712190,NA,NA
3608,CAAERG01.154.1_63/40-291,SAMEA5278236,NA,S1221
3609,UZVA01.42736.1_1/63-203,SAMN00792059,SAMN00792059,NA
3610,UYDG01.107344.1_1/1-142,SAMEA2144980,SAMEA2144980,S1583
3611,UYDG01.105161.1_1/1-118,SAMEA2144980,SAMEA2144980,S1584
3612,UYDG01.20295.1_3/2-97,SAMEA2144980,SAMEA2144980,S1585
3613,OWSB01.141.1_37/62-435,SAMEA4378313,SAMEA4378313,S643
3614,OWSB01.1638.1_14/53-397,SAMEA4378313,SAMEA4378313,S1018
3615,OWSB01.141.1_38/11-266,SAMEA4378313,SAMEA4378313,S363
3616,OWSB01.1638.1_13/5-240,SAMEA4378313,SAMEA4378313,S1452
3617,UPCT01.38833.1_1/64-437,SAMEA2737684,D86,S9
3618,UPCV01.17774.1_2/51-395,SAMEA2737688,D44,S137
3619,UPCV01.20853.1_2/1-142,SAMEA2737688,D44,NA
3620,UPCV01.17774.1_1/3-82,SAMEA2737688,D44,NA
